Character,Time
I,657
I,1015
C,1158
C,810
C,959
K,853
K,1120
K,713
S,928
S,1049
S,970
A,1262
A,1173
A,1083
W,947
W,730
W,819
T,949
T,850
T,720
E,743
E,703
E,912
N,933
N,1122
N,730
U,660
U,851
U,1089
N,735
N,605
N,580
U,960
U,1030
U,861
S,1045
S,876
S,926
A,1103
A,1224
A,1003
L,1157
L,1038
L,907
V,1138
V,1087
V,971
A,1282
A,1322
A,1401
N,1034
N,924
N,1253
S,924
S,971
S,1260
W,1113
W,1025
W,973
I,953
I,1164
I,1005
T,1153
T,813
T,784
H,1014
H,1056
H,986
X,1388
X,1307
X,1338
E,1098
E,1198
E,869
N,937
N,1131
N,896
I,1019
I,790
I,969
A,1269
A,1637
A,1397
L,1004
L,808
L,818
Y,1036
Y,833
Y,852
O,689
O,639
O,768
U,1021
U,1151
U,1298
T,1565
T,498
T,528
H,1029
H,1221
H,910
F,895
F,1344
F,1085
U,966
U,648
U,776
L,798
L,898
L,698
Z,889
Z,1069
Z,1299
O,881
O,701
O,830
E,643
E,863
E,609
A,1383
A,1198
A,1622
B,1171
B,821
B,852
O,935
O,833
O,882
Y,1255
Y,1126
Y,1015
C,837
C,807
C,967
A,1219
A,1115
A,950
N,1020
N,851
N,821
D,928
D,1108
D,869
O,865
O,767
O,797
E,798
E,1046
E,668
V,1000
V,607
V,821
E,738
E,579
E,479
R,1176
R,1077
R,1117
Y,1143
Y,993
Y,823
T,879
T,1081
T,1269
H,1362
H,1381
H,1322
I,1216
I,892
I,992
N,912
N,1350
N,1101
G,944
G,815
G,865
F,1272
F,913
F,1163
O,966
O,1156
O,770
E,1007
E,1027
E,1136
G,860
G,1040
G,890
I,989
I,992
I,953
R,722
R,882
R,752
L,1038
L,944
L,845
H,960
H,999
H,930
I,1019
I,829
I,699
S,803
S,702
S,1014
I,946
I,687
I,797
N,1070
N,1100
N,1120
T,972
T,1062
T,932
E,1183
E,1610
E,1371
R,1449
R,1669
R,1560
E,1125
E,915
E,944
S,1137
S,1137
S,1017
T,1270
T,1140
T,1090
J,1135
J,1004
J,1186
I,867
I,907
I,1066
U,787
U,721
U,976
S,909
S,690
S,819
T,983
T,800
T,880
K,790
K,830
K,911
I,883
I,833
I,664
N,825
N,904
N,729
D,1041
D,1080
D,1180
L,1166
L,1127
L,1324
E,1377
E,1345
E,1275
D,1271
D,1371
D,1231
L,843
L,1221
L,982
O,926
O,697
O,666
V,991
V,1011
V,958
E,1306
E,1217
E,1028
M,1100
M,893
M,935
O,936
O,1136
O,867
S,1044
S,1244
S,1143
T,984
T,793
T,884
L,1168
L,1021
L,1258
Y,885
Y,1130
Y,765
N,1071
N,1019
N,820
O,1460
O,1402
O,1259
T,987
T,734
T,818
O,1579
O,1399
O,1459
F,930
F,601
F,801
P,1265
P,1063
P,979
A,1542
A,1434
A,1194
S,963
S,883
S,863
S,1403
S,1200
S,1296
I,874
I,1194
I,1015
O,1162
O,953
O,872
N,929
N,939
N,899
Q,1327
Q,1247
Q,1208
U,1405
U,1025
U,1154
E,1322
E,1273
E,1303
S,1487
S,1307
S,1307
T,1174
T,984
T,786
I,1290
I,1121
I,1540
O,1650
O,1452
O,1490
N,1504
N,1424
N,1433
I,1465
I,1545
I,1435
N,1086
N,1494
N,1304
G,1451
G,1363
G,1541
R,1077
R,1346
R,1147
E,870
E,1069
E,910
A,1299
A,1050
A,1201
S,798
S,944
S,829
O,1074
O,1123
O,1293
N,1151
N,1330
N,1021
I,1439
I,1032
I,1189
N,1068
N,1168
N,1048
G,637
G,827
G,946
S,1068
S,978
S,1287
E,877
E,915
E,955
N,1112
N,955
N,1002
T,1192
T,803
T,1012
I,964
I,855
I,815
M,1042
M,892
M,782
E,1067
E,937
E,977
N,1711
N,561
N,563
T,900
T,1008
T,810
T,931
T,891
T,1048
H,1320
H,1170
H,1231
O,1490
O,1631
O,1381
U,1240
U,1096
U,1115
G,1098
G,1477
G,1238
H,1496
H,1317
H,1357
U,832
U,1161
U,962
S,1441
S,1303
S,1262
U,891
U,1012
U,812
A,1275
A,1234
A,1115
L,780
L,600
L,740
L,768
L,549
L,514
Y,894
Y,844
Y,701
V,1116
V,1227
V,1076
E,846
E,821
E,950
R,911
R,961
R,1110
Y,1299
Y,1089
Y,1100
W,1054
W,1003
W,1144
E,653
E,603
E,832
L,988
L,619
L,809
L,970
L,639
L,779
E,986
E,1125
E,956
X,1017
X,998
X,1197
E,1259
E,1047
E,1147
M,1647
M,1494
M,1454
P,1233
P,1287
P,1407
T,1134
T,1298
T,1208
I,971
I,1091
I,1002
N,1121
N,972
N,1193
G,975
G,826
G,796
R,1299
R,1236
R,1037
O,1801
O,1642
O,1681
U,1029
U,1258
U,1181
R,1733
R,621
R,1573
Z,970
Z,1230
Z,960
O,930
O,1032
O,737
N,994
N,805
N,854
E,1090
E,981
E,881
A,1318
A,1278
A,1108
L,1612
L,1498
L,1428
W,1270
W,1180
W,1140
A,501
A,541
A,691
Y,1061
Y,1017
Y,1017
S,755
S,995
S,723
B,702
B,881
B,941
R,927
R,1108
R,1177
I,878
I,848
I,920
N,1165
N,1065
N,1023
G,929
G,790
G,1131
C,1079
C,989
C,937
O,1243
O,1303
O,1545
C,1252
C,1112
C,1450
K,1001
K,1160
K,961
R,830
R,870
R,1129
D,996
D,910
D,870
D,1405
D,1504
D,1349
I,1009
I,858
I,908
N,1376
N,1336
N,1070
N,1104
N,953
N,993
E,1159
E,1008
E,1148
R,1090
R,818
R,961
E,838
E,870
E,581
J,1122
J,1022
J,979
A,1332
A,1279
A,1659
C,975
C,1066
C,1188
U,1036
U,786
U,796
L,1177
L,1218
L,1396
A,1305
A,1175
A,1054
T,1596
T,1416
T,1497
E,1221
E,1131
E,892
F,959
F,1104
F,1005
O,1281
O,1031
O,1182
R,832
R,931
R,702
G,947
G,738
G,928
R,989
R,928
R,849
E,964
E,864
E,765
E,765
E,489
E,664
N,617
N,826
N,736
H,1190
H,1080
H,1050
I,1045
I,954
I,815
P,1019
P,1177
P,1069
P,1005
P,866
P,1105
O,681
O,756
O,710
S,861
S,990
S,900
I,534
I,474
I,683
J,1001
J,781
J,743
U,841
U,756
U,696
S,1099
S,1058
S,1008
T,1192
T,1131
T,1003
K,702
K,709
K,908
I,809
I,659
I,865
L,1054
L,764
L,904
L,880
L,691
L,870
E,1226
E,1047
E,1108
D,788
D,1053
D,688
L,1009
L,810
L,890
E,1191
E,1048
E,1400
M,849
M,932
M,740
M,913
M,1112
M,773
Y,1000
Y,1240
Y,1030
M,936
M,1078
M,976
A,1349
A,1460
A,1270
G,626
G,1005
G,805
I,1102
I,902
I,902
K,1090
K,821
K,960
O,1072
O,1201
O,1261
O,813
O,794
O,1072
P,1005
P,1225
P,806
A,1210
A,1150
A,1093
N,903
N,1003
N,852
O,815
O,715
O,645
O,1389
O,1195
O,1306
R,897
R,929
R,1039
A,1382
A,1483
A,1332
M,1140
M,1091
M,1380
G,842
G,1001
G,1099
E,862
E,801
E,670
S,919
S,734
S,794
P,687
P,832
P,910
E,991
E,1166
E,939
E,970
E,1159
E,1019
L,1173
L,1093
L,1014
Q,1277
Q,1098
Q,1146
U,958
U,768
U,908
I,1151
I,1051
I,981
E,1305
E,1404
E,1145
T,1222
T,1113
T,1073
L,955
L,763
L,812
Y,1158
Y,998
Y,1047
R,667
R,976
R,786
E,909
E,959
E,979
A,1047
A,1036
A,1303
L,915
L,1015
L,717
L,913
L,1022
L,1102
Y,873
Y,963
Y,1112
S,1153
S,874
S,1133
O,1661
O,1405
O,1702
M,852
M,873
M,1103
E,1071
E,1132
E,1221
T,1013
T,1262
T,1162
I,916
I,1015
I,876
M,1339
M,1000
M,1270
E,1025
E,799
E,849
S,865
S,745
S,965
T,961
T,911
T,771
H,1222
H,803
H,1013
E,803
E,1063
E,773
U,1653
U,550
U,570
M,1113
M,1333
M,1065
B,1017
B,899
B,861
R,871
R,1101
R,824
E,1116
E,1210
E,1046
L,914
L,1054
L,1213
L,1283
L,1242
L,1510
A,734
A,1193
A,884
S,1289
S,930
S,1080
V,339
V,429
V,289
I,1506
I,1344
I,1265
O,1396
O,1615
O,1719
L,915
L,866
L,1025
A,1399
A,1429
A,1439
T,854
T,964
T,1074
E,1290
E,1099
E,1059
W,1250
W,1161
W,1111
A,947
A,1026
A,1235
N,1075
N,1025
N,886
K,690
K,1039
K,749
I,1146
I,1041
I,756
N,910
N,682
N,832
G,1044
G,600
G,750
X,847
X,697
X,963
E,822
E,972
E,1032
N,1422
N,1572
N,1383
O,1331
O,1177
O,1147
P,1002
P,883
P,896
H,1650
H,1344
H,1295
P,1075
P,1273
P,835
B,937
B,1197
B,927
I,1059
I,908
I,1277
C,1032
C,873
C,923
Y,1177
Y,948
Y,978
E,1093
E,1143
E,1296
T,936
T,982
T,1089
I,2382
I,2049
I,998
S,1059
S,869
S,830
Z,1116
Z,1046
Z,996
I,844
I,972
I,963
N,667
N,949
N,823
C,1157
C,1256
C,1076
I,1120
I,1000
I,970
F,1343
F,1412
F,1483
Y,957
Y,1167
Y,788
A,1409
A,1778
A,1300
M,867
M,928
M,827
A,1049
A,820
A,1071
Z,1483
Z,1373
Z,1304
I,1523
I,1393
I,1264
N,1321
N,1278
N,1470
G,992
G,1062
G,1211
L,1248
L,1152
L,1002
Y,1186
Y,958
Y,1088
B,883
B,832
B,683
I,940
I,756
I,616
L,793
L,892
L,742
L,879
L,630
L,699
C,1035
C,949
C,910
A,1220
A,1329
A,1140
R,889
R,719
R,729
R,903
R,1124
R,684
I,1152
I,1000
I,1189
E,679
E,629
E,813
D,629
D,828
D,499
D,1382
D,1147
D,908
I,671
I,860
I,711
A,1231
A,1171
A,1331
N,849
N,819
N,968
N,776
N,1163
N,914
E,1143
E,999
E,1362
E,1137
E,982
E,1023
N,826
N,1136
N,1195
T,1175
T,1354
T,1125
I,978
I,1317
I,1217
R,851
R,851
R,1059
E,1152
E,992
E,1052
L,796
L,707
L,441
Y,770
Y,661
Y,621
F,1204
F,1275
F,1164
R,1136
R,1146
R,1226
O,1269
O,1448
O,1646
M,775
M,964
M,914
G,1131
G,918
G,1041
R,1024
R,885
R,1104
E,519
E,949
E,709
A,971
A,865
A,696
T,1193
T,1143
T,1132
H,1073
H,924
H,1093
E,1183
E,804
E,1013
I,1576
I,1784
I,1574
G,1027
G,997
G,977
H,1509
H,1389
H,1269
T,621
T,800
T,1099
S,1172
S,1232
S,1344
I,737
I,578
I,628
N,1223
N,994
N,1063
T,1266
T,1256
T,1346
E,1379
E,1449
E,1419
R,1426
R,1482
R,1536
E,718
E,798
E,935
S,946
S,865
S,815
T,1333
T,1393
T,1254
I,1293
I,993
I,945
N,1132
N,912
N,1032
G,1003
G,1253
G,1078
L,1051
L,891
L,941
Y,866
Y,640
Y,669
J,438
J,508
J,768
E,833
E,676
E,718
R,948
R,844
R,884
R,758
R,679
R,1117
O,927
O,1114
O,1363
D,1405
D,1296
D,1337
K,910
K,960
K,1011
I,1100
I,850
I,762
N,1450
N,1041
N,1210
D,1659
D,1619
D,1499
L,1322
L,1186
L,1235
Y,1057
Y,1038
Y,894
L,1394
L,1504
L,1384
A,1230
A,1092
A,1141
U,1219
U,949
U,730
D,1268
D,1207
D,1167
E,953
E,1136
E,1175
D,1203
D,993
D,984
M,874
M,1179
M,1100
A,1503
A,1187
A,1362
N,1100
N,1019
N,780
Y,1236
Y,897
Y,1056
N,1008
N,1159
N,1058
O,1078
O,977
O,807
N,912
N,848
N,1077
O,854
O,1091
O,614
P,931
P,791
P,831
P,1013
P,853
P,1132
O,910
O,890
O,751
S,861
S,1120
S,1210
I,909
I,1074
I,772
N,1246
N,1037
N,887
G,888
G,1009
G,898
P,1065
P,996
P,1165
E,1039
E,920
E,880
O,1216
O,1017
O,837
P,1386
P,1447
P,1417
L,1366
L,1503
L,1593
E,924
E,1326
E,1073
Q,1388
Q,909
Q,1089
U,1066
U,1325
U,1006
I,915
I,1174
I,932
E,1389
E,1249
E,1628
T,1084
T,1044
T,1247
L,1681
L,1412
L,1581
Y,1015
Y,937
Y,1086
R,855
R,666
R,626
U,881
U,1012
U,851
S,1012
S,1113
S,963
T,1002
T,1057
T,923
Y,1322
Y,1458
Y,1462
S,699
S,1040
S,897
U,861
U,823
U,950
D,970
D,840
D,694
D,1199
D,730
D,791
E,1140
E,1021
E,958
N,1130
N,911
N,981
L,1124
L,1239
L,1037
Y,961
Y,722
Y,751
T,709
T,798
T,689
E,977
E,1086
E,917
A,1393
A,1229
A,1429
R,1078
R,788
R,798
E,978
E,759
E,679
D,1010
D,753
D,760
U,1042
U,962
U,924
P,1063
P,843
P,883
V,1608
V,1608
V,1707
I,1023
I,804
I,955
O,969
O,1217
O,1008
L,1175
L,767
L,956
E,1104
E,884
E,1034
N,958
N,878
N,879
T,977
T,1006
T,957
L,1013
L,734
L,729
Y,1172
Y,1021
Y,1161
X,1189
X,1408
X,1041
E,939
E,729
E,730
N,719
N,679
N,928
O,853
O,480
O,722
P,586
P,595
P,800
H,793
H,952
H,994
O,829
O,664
O,614
B,1131
B,940
B,851
I,1014
I,755
I,805
C,1075
C,1037
C,867
Y,841
Y,920
Y,781
E,1462
E,1273
E,1352
S,1220
S,1409
S,1269
Z,1228
Z,1463
Z,1513
O,786
O,718
O,629
O,1766
O,1726
O,1868
E,685
E,726
E,845
Y,908
Y,817
Y,677
A,1939
A,1819
A,1767
N,1030
N,1190
N,994
O,1596
O,1546
O,1646
T,956
T,807
T,766
H,1039
H,1164
H,1088
E,1333
E,1442
E,1084
R,1359
R,998
R,1069
C,1026
C,1275
C,1165
O,902
O,742
O,1032
L,919
L,1189
L,940
D,960
D,910
D,1060
A,1500
A,1255
A,1264
N,897
N,976
N,896
D,955
D,870
D,721
S,1195
S,1391
S,1255
N,975
N,875
N,836
O,1224
O,1155
O,1285
W,1352
W,1301
W,1252
Y,1179
Y,938
Y,969
W,855
W,1065
W,994
I,1098
I,969
I,909
N,1111
N,1469
N,1161
T,1082
T,873
T,992
E,740
E,924
E,968
R,1097
R,867
R,896
N,939
N,1058
N,861
I,1028
I,740
I,945
G,949
G,869
G,1059
H,991
H,689
H,610
T,1041
T,931
T,872
I,1136
I,1236
T,671
T,811
T,1101
A,1143
W,695
W,974
A,823
S,1016
A,914
S,977
S,865
B,953
B,744
B,820
U,1111
U,945
U,996
T,887
T,717
T,746
S,944
H,526
H,955
S,963
H,725
T,1094
T,1194
T,1363
T,798
T,808
T,1038
R,976
R,1156
R,1026
I,774
I,654
I,604
E,908
E,629
E,699
D,1048
D,1267
D,1157
T,967
T,848
T,808
O,798
O,678
O,569
C,1107
C,997
C,927
L,1167
L,878
L,928
O,1397
O,1955
O,1885
S,1097
S,839
S,868
E,1267
E,1337
E,1116
H,807
H,1028
H,787
E,1017
E,818
E,1097
R,1018
R,927
R,867
E,968
E,987
E,918
Y,897
Y,948
Y,1067
E,1316
E,1007
E,967
S,1227
S,1108
S,1037
A,1267
A,1137
A,1117
N,897
N,1217
N,828
D,1206
D,1007
D,1177
G,1197
G,1098
G,1157
O,998
O,748
O,928
T,1332
T,1233
T,1401
O,1097
O,977
O,778
S,1177
S,1096
S,1007
L,1110
L,1060
L,891
E,811
E,632
E,944
E,1529
E,1060
E,1320
P,1227
P,778
P,978
C,769
C,528
C,518
U,896
U,1165
U,872
D,932
D,1301
D,1021
D,1011
D,992
D,1131
L,1104
L,1334
L,1113
E,952
E,822
E,631
D,837
D,1195
D,1047
U,720
U,511
U,910
N,915
N,809
N,738
D,910
D,878
D,819
E,987
E,788
E,778
R,927
R,547
R,707
N,1227
N,1180
N,1109
E,1002
E,833
E,1033
A,1636
A,1486
A,1207
T,824
T,770
T,791
H,875
H,700
H,1124
T,860
T,666
T,597
H,1052
H,821
H,1091
E,1181
E,961
E,844
B,1094
B,964
B,925
L,1332
L,1183
L,1142
A,936
A,836
A,697
N,684
N,627
N,587
K,778
K,867
K,608
E,805
E,1193
E,954
T,798
T,689
T,640
A,783
A,1104
A,795
N,769
N,938
N,819
D,1135
D,1056
D,926
S,1154
S,1084
S,1154
H,1564
H,1299
H,1360
I,1155
I,971
I,1061
V,702
V,1062
V,762
E,1081
E,962
E,813
R,1112
R,953
R,902
I,958
I,878
I,817
N,1131
N,813
N,836
G,1182
G,972
G,1012
D,756
D,882
D,766
A,1143
A,852
A,801
I,1063
I,949
I,720
L,1251
L,987
L,1017
Y,1095
Y,845
Y,855
A,1637
A,1767
A,1437
F,1061
F,682
F,762
T,1079
T,1038
T,856
E,1182
E,1003
E,1092
R,736
R,915
R,946
W,1330
W,1155
W,1205
O,1068
O,858
O,768
R,1129
R,1189
R,1369
K,907
K,827
K,797
S,1070
S,1175
S,1119
H,611
H,641
H,970
E,972
E,1041
E,912
U,827
U,856
U,976
S,1537
S,1362
S,1442
E,949
E,869
E,710
D,1028
D,689
D,869
T,852
T,882
T,1082
O,619
O,609
O,838
R,955
R,695
R,706
A,1027
A,808
A,758
A,1032
A,1121
A,1151
C,838
C,820
C,1049
H,799
H,859
H,968
H,942
H,1122
H,1002
O,1013
O,848
O,1279
M,858
M,847
M,1117
E,993
E,1270
E,1022
O,968
O,859
O,788
N,1030
N,940
N,890
L,1061
L,850
L,791
Y,1039
Y,939
Y,988
B,1270
B,901
B,1060
I,611
I,736
I,561
N,626
N,834
N,576
I,860
I,670
I,556
G,913
G,773
G,783
H,826
H,966
H,876
T,1195
T,1075
T,835
E,1234
E,995
E,1083
A,1194
A,986
A,1045
R,541
R,938
R,701
L,1009
L,879
L,930
I,864
I,774
I,645
T,730
T,909
T,675
O,978
O,859
O,769
D,840
D,930
D,1059
A,898
A,769
A,669
Y,850
Y,611
Y,759
S,1157
S,1103
S,1205
H,1138
H,1039
H,1068
E,1202
E,1102
E,1057
H,956
H,766
H,826
A,830
A,1159
A,783
D,965
D,965
D,795
R,842
R,739
R,689
E,1026
E,807
E,798
A,1125
A,1075
A,852
C,1018
C,729
C,669
H,692
H,643
H,801
E,1061
E,918
E,878
D,912
D,732
D,1159
C,857
C,934
C,677
O,859
O,560
O,759
M,771
M,734
M,951
P,1191
P,1051
P,991
A,1352
A,1013
A,1052
R,945
R,785
R,835
E,860
E,799
E,561
D,847
D,415
D,618
T,1099
T,938
T,1008
O,1028
O,928
O,888
T,1092
T,763
T,962
H,1070
H,681
H,870
E,752
E,854
E,662
O,786
O,1176
O,946
T,848
T,618
T,639
H,1180
H,1080
H,1010
E,1148
E,959
E,791
R,1061
R,801
R,771
D,888
D,749
D,679
A,920
A,1130
A,931
Y,1006
Y,796
Y,867
S,760
S,701
S,870
F,808
F,780
F,636
A,914
A,1123
A,763
R,609
R,539
R,708
A,1633
A,1000
A,1285
W,1080
